post_id,num_comments,num_duplicates
2llopg,16,11
fj7akb,12,5
1inhere,8,3
1iw7md0,12,3
1qgnbi,13,2
1f1pl7f,9,2
1j0u9nc,12,2
1hungqk,6,1
1i69sek,3,1
1j7hilw,8,1
